SentenceID,HedgeWord,Sentence,Final,Agreement
32205,much,"He said she said  she was having so much sex she can't afford it.",1.0,0.8
6646,know,"I don't know what it feels like to have lived for 94 years.",1.0,0.6
1176,know,"I don't know what my Daddy saw or knew.",1.0,0.6
29857,most,"you are most welcome.. glad to make yer day!",0.0,1.0
11779,much,"Private charities are much more inefficient than government.",0.0,0.8
7357,much,"And you have got to be as rock solid stupid as Rush and his dittohead idiots to make a statement like to use that much birth control.",1.0,0.8
30120,really,"One thing that was I saw that really rang true to me was when I was watching the Benjamin Creme video that I have posted in one of the threads.",1.0,0.6
13315,fair,"While Fox news is the only one reporting fair and even coverage of every storyOROr there are biased news on both sides",0.0,1.0
22410,really,"All I can really say is either accept that source or provide a better",1.0,1.0
1802,might,"I thought you were against the pipeline because of the fact there might be at worst case 300 barrels leaking over one mile worst case..",1.0,1.0
27899,know,"Now the pathological liar knows she pays for her health care insurance",0.0,0.6
22130,really,"I really tried to quit for a decade.",1.0,0.6
15,some,"The violence started before dawn Monday after Abhisit declared a state of emergency on Sunday afternoon in Bangkok and some districts of five provinces nearby",0.0,0.6
12619,know,"I don't know what God thinks about it and will not lie and tell you I do know.",1.0,0.6
18558,understand,"I dont understand this is beyond reasoning for me!",0.0,1.0
8192,know,"I know of grocery stores who won't sell tobacco.",0.0,1.0
26059,believe,"Though I do believe that if they are physically strong enough to carry out the task then they should be able to do so.",1.0,0.8
7564,some,"You seem to be feeling very desperate for some kind of a solution to the situation; you say you feel you're life is over.",1.0,0.8
29165,really,"They really are and I am speaking to you directly.",1.0,0.6
3680,could,"That their jobs reqired so much training and experience that they could never be replaced",0.0,0.6
2642,and the rest,"And you dare to presume that you are somehow the real Americans and the rest of us",0.0,0.6
13675,most,"Although the Constitution permits communities to enact most laws they believe to be desirable",0.0,0.6
10679,some,"But I can understand how some might have found it insensitive.",1.0,0.6
22191,really,"You really go the extra mile to be a decent person!",1.0,0.8
639,some,"So there were some people thinking terrorist attack immediately",1.0,0.6
20928,find,"Fox can't find a way to blame ACORN.",1.0,0.6
15945,much,"Billing for inappropriate testsboth standard and nonstandardappears to be much more common among chiropractors and joint chiropractic/medical practices than among other health-care providers.",0.0,0.8
12854,a little,"i dont have a lot of money but i put a little away each paycheck for him.",1.0,0.6
18561,really,"Our distribution of aid is really messed up tbh.",0.0,1.0
25283,could,"From a Chung-shi web marketing site:Level one is the COMFORT range design with a 15% angle which is more suitable for beginners or people with joint and back problem and because of the styling of the shoes could be worn all day for work.",0.0,0.8
29368,most,"In fact not being multicultural is what most of the people on this board are worried about!",1.0,0.6
5438,really,"Maybe it's worth sitting down and asking her to tell you from her point of view what's wrong and really listening properly rather than trying to 'prove' to her that how she feels is unfair to you.",0.0,0.6
14587,know,"Perhaps you could find a new hobby (I know that's not as easy as it sounds but think about it) and meet new people.",1.0,0.8
7174,know,"Palin knows it too.",0.0,0.8
22424,feel,"That's how I would feel supported.",0.0,1.0
32409,some,"You can fool some of the people some of the time",0.0,0.5
21378,fair,"A fair response might be that children",0.0,1.0
2648,some,"A party that already was waning in respect due to corruption and its willingness to take some fundamental social justice concepts too far is now supported by a majority of the public",1.0,0.6
11008,general,"But for all intents and purposes for the vast majority of the British general public firearms are illegal.",1.0,0.8
23195,really,"What must really have hurt was the parade of Labour MPs who also wanted to mock and revile him.",0.0,0.6
32210,and the rest,"Fluke and the rest of you feminazis",1.0,0.8
257,know,"ImmieI don't know where you aren't understanding that before COBRA there was no option but trying to qualify for Medicaid.",1.0,0.8
20347,might,"The best interests of the patient in all the circumstance might have been the consideration rather than the instructions on the bottle which are there to reduce the liability of the manufacturer and those who administer the drug in hospitals and which always err on the side of caution.",1.0,1.0
9385,much,"So much for him knowing the truth.",1.0,0.8
22161,know,"I don't know why that's so difficult to grasp.",1.0,1.0
11928,might,"You might be onto something if you were not such a hack.",1.0,1.0
20902,believe,"I believe you're spot on.",1.0,1.0
19146,much,"They list soooo much but then when it comes to monitoring the inventory they do not check back into the site to see if the inventory is still available.",0.0,0.8
25237,much,"have also shown they're not much better than the Repubs when it comes to the big banks.",1.0,0.6
21699,look like,"Marc seems to this there should be more news reporting about Trayvon don't bitch about it when someone ask these questions because the longer this goes with media attention the more Trayvon will not look like an angel but a child who did not have any parental guidanceNot only are you coming apart at the seams and falling off the deep end",1.0,0.8
5791,sometimes,"Sure sometimes it doesnt seem fair but theres no chance in hell you",0.0,0.8
10772,understand,"This is what Republican don't understand about the free market: capital doesn't care about American labor.",0.0,1.0
19831,could,"I can't actually think of anywhere else where things are set up to run like that and tlwhere there's a valid argument that the state could run a better service.",0.0,0.8
2122,a little,"Aw whats a little obstruction of justice and perjury.",1.0,0.8
7571,understand,"I understand and do appreciate that this boy has formed a very important part of your life and that you must have become very attached to him.",0.0,0.8
27105,really,"Then it is really REALLY hard to defend your money.",0.0,1.0
28387,someone,"I will have to put together (or find someone who can) an equation to signify the love in this song.",0.0,0.6
3473,might,"That might have been a good time to take a vacation outta there for a while.",0.0,0.6
10517,believe,"Yet when addressing the PM he is surprisingly straightforward:So it is with the greatest sadness that I have to say that I no longer believe that your remaining in office is in the interest of either the party or the country.",1.0,0.6
10727,hear,"but I agree lets hear about some other news as well.",1.0,0.8
2772,fair,"TLDR: Essentially people who knowingly abuse there body should no longer divert NHS budget from those suffering from ailments beyond there control as it just isn't sustainable and is not fair and gives no incentive to look after your health.",0.0,0.8
23281,sometimes,"[43] The two terms are sometimes rendered as men who practice homosexuality in the ESV",0.0,0.6
11626,some,"Http://www.cfo.doe.gov/me70/manhattan/surrender.htmEmbarrass yourself some more Snitch Bitch.",0.0,0.6
